EventTime,EventType,Event
1612483235377825224,IMBALANCE,"[0, 0]"
1612483235407825174,BID_DEPTH,[]
1612483235407825174,ASK_DEPTH,[]
1612483235407825174,IMBALANCE,"[0, 0]"
1612483235407825224,BID_DEPTH,[]
1612483235407825224,ASK_DEPTH,[]
1612483235407825224,IMBALANCE,"[0, 0]"
1612483235437825174,BID_DEPTH,[]
1612483235437825174,ASK_DEPTH,[]
1612483235437825174,IMBALANCE,"[0, 0]"
1612483235437825224,BID_DEPTH,[]
1612483235437825224,ASK_DEPTH,[]
1612483235437825224,IMBALANCE,"[0, 0]"
1612483235467825174,BID_DEPTH,[]
1612483235467825174,ASK_DEPTH,[]
1612483235467825174,IMBALANCE,"[0, 0]"
1612483235467825224,BID_DEPTH,[]
1612483235467825224,ASK_DEPTH,[]
1612483235467825224,IMBALANCE,"[0, 0]"
1612483235497825174,BID_DEPTH,[]
1612483235497825174,ASK_DEPTH,[]
1612483235497825174,IMBALANCE,"[0, 0]"
1612483235497825224,BID_DEPTH,[]
1612483235497825224,ASK_DEPTH,[]
1612483235497825224,IMBALANCE,"[0, 0]"
1612483235527825174,BID_DEPTH,[]
1612483235527825174,ASK_DEPTH,[]
1612483235527825174,IMBALANCE,"[0, 0]"
1612483235527825224,BID_DEPTH,[]
1612483235527825224,ASK_DEPTH,[]
1612483235527825224,IMBALANCE,"[0, 0]"
1612483235557825174,BID_DEPTH,[]
1612483235557825174,ASK_DEPTH,[]
1612483235557825174,IMBALANCE,"[0, 0]"
1612483235557825224,BID_DEPTH,[]
1612483235557825224,ASK_DEPTH,[]
1612483235557825224,IMBALANCE,"[0, 0]"
1612483235587825174,BID_DEPTH,[]
1612483235587825174,ASK_DEPTH,[]
1612483235587825174,IMBALANCE,"[0, 0]"
1612483235587825224,BID_DEPTH,[]
1612483235587825224,ASK_DEPTH,[]
1612483235587825224,IMBALANCE,"[0, 0]"
1612483235617825174,BID_DEPTH,[]
1612483235617825174,ASK_DEPTH,[]
1612483235617825174,IMBALANCE,"[0, 0]"
1612483235617825224,BID_DEPTH,[]
1612483235617825224,ASK_DEPTH,[]
1612483235617825224,IMBALANCE,"[0, 0]"
1612483235647825174,BID_DEPTH,[]
1612483235647825174,ASK_DEPTH,[]
1612483235647825174,IMBALANCE,"[0, 0]"
1612483235647825224,BID_DEPTH,[]
1612483235647825224,ASK_DEPTH,[]
1612483235647825224,IMBALANCE,"[0, 0]"
1612483235677825174,BID_DEPTH,[]
1612483235677825174,ASK_DEPTH,[]
1612483235677825174,IMBALANCE,"[0, 0]"
1612483235677825224,BID_DEPTH,[]
1612483235677825224,ASK_DEPTH,[]
1612483235677825224,IMBALANCE,"[0, 0]"
1612483236000000050,FINAL_HOLDINGS,{ CASH: 10000000 }
1612483236000000050,FINAL_CASH_POSITION,10000000
1612483236000000050,MARKED_TO_MARKET,10000000
1612483236000000050,ENDING_CASH,10000000
